studyName,germplasmName,value,traitName
ARS-SRPN-2008-COLBY,OK04505,3490.544,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX01V5134RC-3,3434.592,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX01V5134RC-3,3126.856,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX01V5134RC-3,3346.36,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX02A0252,4058.672,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX02A0252,3858.536,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX02A0252,3604.6,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX04A001246,2997.736,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX04A001246,3165.592,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX04A001246,2963.304,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX04M410211,3279.648,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX04M410211,3184.96,Grain yield - kg/ha
ARS-SRPN-2008-COLBY,TX04M410211,2941.784,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,OK04505,3686.324626,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,OK04505,3627.055215,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,OK04505,3662.085589,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX01V5134RC-3,2807.909969,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX01V5134RC-3,3356.787759,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX01V5134RC-3,3220.97898,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX02A0252,1975.101552,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX02A0252,2341.583255,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX02A0252,2586.616241,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX04A001246,3054.975028,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX04A001246,2825.389026,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX04A001246,3057.546556,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX04M410211,1697.57292,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX04M410211,2177.498581,Grain yield - kg/ha
ARS-SRPN-2008-COLUMBIA,TX04M410211,1871.709434,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,OK04505,2091.475,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,OK04505,1889.725,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX01V5134RC-3,3006.075,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX01V5134RC-3,2575.675,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX02A0252,2205.8,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX02A0252,1506.4,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX04A001246,2589.125,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX04A001246,1829.2,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX04M410211,1956.975,Grain yield - kg/ha
ARS-SRPN-2008-CRAWFORDSVILLE,TX04M410211,1930.075,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,OK04505,4163.3,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,OK04505,3663.86,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX01V5134RC-3,3914.6,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX01V5134RC-3,3876.23,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX02A0252,4112.64,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX02A0252,3309.76,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX04A001246,4080.4,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX04A001246,3579.52,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX04M410211,4961.48,Grain yield - kg/ha
ARS-SRPN-2008-DAKOTA_LAKES,TX04M410211,4098.82,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,OK04505,9616.583721,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,OK04505,11030.94566,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,OK04505,7839.973005,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,OK04505,5570.667702,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX01V5134RC-3,8969.3604,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX01V5134RC-3,8807.060721,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX01V5134RC-3,5051.108355,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX01V5134RC-3,4441.280306,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX02A0252,9552.592884,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX02A0252,6014.755591,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX02A0252,7344.553741,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX02A0252,5970.370552,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04A001246,10487.83483,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04A001246,7908.953212,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04A001246,5844.634966,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04A001246,8576.178907,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04M410211,6400.146244,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04M410211,8543.195791,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04M410211,6540.400702,Grain yield - kg/ha
ARS-SRPN-2008-FARMINGTON,TX04M410211,6577.743265,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,OK04505,2746,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,OK04505,4030,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,OK04505,3863,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX01V5134RC-3,3471,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX01V5134RC-3,3788,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX01V5134RC-3,3541,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX02A0252,4766,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX02A0252,3439,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX02A0252,4245,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX04A001246,3439,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX04A001246,2552,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX04A001246,2929,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX04M410211,3670,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX04M410211,4659,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COBB,TX04M410211,2697,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,OK04505,4263.65,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,OK04505,3860.15,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,OK04505,3712.2,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX01V5134RC-3,3866.875,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX01V5134RC-3,2824.5,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX01V5134RC-3,2380.65,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX02A0252,3846.7,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX02A0252,4297.275,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX02A0252,3624.775,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX04A001246,4243.475,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX04A001246,3786.175,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX04A001246,4277.1,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX04M410211,4492.3,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX04M410211,4425.05,Grain yield - kg/ha
ARS-SRPN-2008-FORT_COLLINS,TX04M410211,3429.75,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,OK04505,3063,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,OK04505,2192,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,OK04505,2568,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX01V5134RC-3,2520,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX01V5134RC-3,2289,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX01V5134RC-3,2606,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX02A0252,1854,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX02A0252,2477,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX02A0252,2735,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX04A001246,2875,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX04A001246,2864,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX04A001246,3514,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX04M410211,3305,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX04M410211,2031,Grain yield - kg/ha
ARS-SRPN-2008-GOODWELL,TX04M410211,2289,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,OK04505,3907.225,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,OK04505,3920.675,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,OK04505,4149.325,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX01V5134RC-3,3900.5,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX01V5134RC-3,3799.625,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX01V5134RC-3,4357.8,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX02A0252,4028.275,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX02A0252,4277.1,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX02A0252,4330.9,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX04A001246,4156.05,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX04A001246,4566.275,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX04A001246,4357.8,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX04M410211,3322.15,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX04M410211,4008.1,Grain yield - kg/ha
ARS-SRPN-2008-HAYS,TX04M410211,4156.05,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,OK04505,4687.325,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,OK04505,4862.175,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,OK04505,4613.35,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX01V5134RC-3,4620.075,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX01V5134RC-3,4633.525,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX01V5134RC-3,3604.6,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX02A0252,4882.35,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX02A0252,4909.25,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX02A0252,4963.05,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX04A001246,4458.675,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX04A001246,4505.75,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX04A001246,3961.025,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX04M410211,4270.375,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX04M410211,4660.425,Grain yield - kg/ha
ARS-SRPN-2008-JULESBURG,TX04M410211,3651.675,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,OK04505,5110,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,OK04505,4841,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,OK04505,4626,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX01V5134RC-3,4234,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX01V5134RC-3,4793,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX01V5134RC-3,3863,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX02A0252,4890,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX02A0252,4121,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX02A0252,4541,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX04A001246,3622,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX04A001246,2902,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX04A001246,3267,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX04M410211,5330,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX04M410211,4476,Grain yield - kg/ha
ARS-SRPN-2008-LAHOMA,TX04M410211,4465,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,OK04505,4283.825,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,OK04505,4932.7875,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,OK04505,4942.875,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX01V5134RC-3,6375.3,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX01V5134RC-3,5238.775,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX01V5134RC-3,5817.125,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX02A0252,3641.5875,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX02A0252,2864.85,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX02A0252,1916.625,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX04A001246,4872.2625,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX04A001246,5215.2375,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX04A001246,5040.3875,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX04M410211,5447.25,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX04M410211,5433.8,Grain yield - kg/ha
ARS-SRPN-2008-LINCOLN,TX04M410211,3685.3,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,OK04505,5753.91,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,OK04505,6711.55,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,OK04505,6199.105,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX01V5134RC-3,5721.63,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX01V5134RC-3,5381.345,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX01V5134RC-3,6066.6225,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX02A0252,5605.96,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX02A0252,5231.3775,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX02A0252,4579.725,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX04A001246,4925.39,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX04A001246,4015.4975,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX04A001246,4425.05,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX04M410211,5549.47,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX04M410211,6074.02,Grain yield - kg/ha
ARS-SRPN-2008-NORTH_PLATTE,TX04M410211,6175.5675,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,OK04505,3644.95,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,OK04505,4640.25,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,OK04505,4499.025,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX01V5134RC-3,3712.2,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX01V5134RC-3,4492.3,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX01V5134RC-3,4270.375,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX02A0252,3086.775,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX02A0252,3234.725,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX02A0252,3328.875,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX04A001246,4082.075,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX04A001246,4357.8,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX04A001246,3752.55,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX04M410211,3739.1,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX04M410211,3913.95,Grain yield - kg/ha
ARS-SRPN-2008-PROSPER,TX04M410211,3967.75,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,OK04505,4367.215,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,OK04505,3382.675,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,OK04505,4094.8525,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX01V5134RC-3,4176.225,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX01V5134RC-3,4086.7825,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX01V5134RC-3,3896.465,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX02A0252,4180.9325,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX02A0252,3377.295,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX02A0252,3509.7775,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX04A001246,3108.295,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX04A001246,3308.7,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX04A001246,3420.335,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX04M410211,3478.8425,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX04M410211,3269.695,Grain yield - kg/ha
ARS-SRPN-2008-SALINA,TX04M410211,3769.3625,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,OK04505,4166.81,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,OK04505,5244.8275,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,OK04505,5562.2475,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX01V5134RC-3,3575.01,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX01V5134RC-3,3191.685,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX01V5134RC-3,4909.9225,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX02A0252,4675.22,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX02A0252,4492.3,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX02A0252,5084.7725,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX04A001246,3373.26,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX04A001246,2585.09,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX04A001246,3956.99,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX04M410211,4269.03,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX04M410211,3488.93,Grain yield - kg/ha
ARS-SRPN-2008-SIDNEY,TX04M410211,4211.195,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,OK04505,4707,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,OK04505,4551,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,OK04505,4530,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX01V5134RC-3,5578,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX01V5134RC-3,5744,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX01V5134RC-3,5083,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX02A0252,4315,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX02A0252,3659,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX02A0252,4401,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX04A001246,4379,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX04A001246,4352,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX04A001246,4218,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX04M410211,5056,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX04M410211,4250,Grain yield - kg/ha
ARS-SRPN-2008-STILLWATER,TX04M410211,5475,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,OK04505,5567.38,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,OK04505,5812.56,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX01V5134RC-3,5100.94,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX01V5134RC-3,5133.83,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX02A0252,5854.42,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX02A0252,5803.59,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX04A001246,4508.92,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX04A001246,4075.37,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX04M410211,6524.18,Grain yield - kg/ha
ARS-SRPN-2008-WICHITA,TX04M410211,5319.21,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,OK04505,3404.8,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,OK04505,3814,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,OK04505,3475.9,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX01V5134RC-3,2756.6,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX01V5134RC-3,2984.9,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX01V5134RC-3,2564.9,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX02A0252,3064.6,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX02A0252,3553.4,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX02A0252,3116.3,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX04A001246,1744.4,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX04A001246,1890.9,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX04A001246,2009.3,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX04M410211,3426.4,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX04M410211,3331.6,Grain yield - kg/ha
ARS-SRPN-2008-WINFIELD,TX04M410211,3025.8,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,OK04505,4671.77,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,OK04505,3487.66,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX01V5134RC-3,4345.98,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX01V5134RC-3,3347.28,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX02A0252,3684.33,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX02A0252,4081.68,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX04A001246,4250.63,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX04A001246,3263.88,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX04M410211,5566.41,Grain yield - kg/ha
ARS-SRPN-2008-WINNER,TX04M410211,4503.07,Grain yield - kg/ha
ARS-SRPN-2009-AKRON,NE06545,7020.9,Grain yield - kg/ha
ARS-SRPN-2009-AKRON,NE06545,6792.25,Grain yield - kg/ha
ARS-SRPN-2009-AKRON,NE06545,4425.05,Grain yield - kg/ha
ARS-SRPN-2009-AKRON,TX01V5134RC-3,6590.5,Grain yield - kg/ha
ARS-SRPN-2009-AKRON,TX01V5134RC-3,6173.55,Grain yield - kg/ha
ARS-SRPN-2009-AKRON,TX01V5134RC-3,5729.7,Grain yield - kg/ha
ARS-SRPN-2009-ALLIANCE,NE06545,5683.168468,Grain yield - kg/ha
ARS-SRPN-2009-ALLIANCE,NE06545,6934.126451,Grain yield - kg/ha
ARS-SRPN-2009-ALLIANCE,NE06545,6709.868012,Grain yield - kg/ha
ARS-SRPN-2009-ALLIANCE,TX01V5134RC-3,5664.061805,Grain yield - kg/ha
ARS-SRPN-2009-ALLIANCE,TX01V5134RC-3,5259.694512,Grain yield - kg/ha
ARS-SRPN-2009-ALLIANCE,TX01V5134RC-3,5593.605239,Grain yield - kg/ha
ARS-SRPN-2009-ARCHER,NE06545,5010.125,Grain yield - kg/ha
ARS-SRPN-2009-ARCHER,NE06545,3032.975,Grain yield - kg/ha
ARS-SRPN-2009-ARCHER,NE06545,5164.8,Grain yield - kg/ha
ARS-SRPN-2009-ARCHER,TX01V5134RC-3,3046.425,Grain yield - kg/ha
ARS-SRPN-2009-ARCHER,TX01V5134RC-3,3470.1,Grain yield - kg/ha
ARS-SRPN-2009-ARCHER,TX01V5134RC-3,4418.325,Grain yield - kg/ha
ARS-SRPN-2009-BROOKINGS,NE06545,4842,Grain yield - kg/ha
ARS-SRPN-2009-BROOKINGS,NE06545,4640.25,Grain yield - kg/ha
ARS-SRPN-2009-BROOKINGS,TX01V5134RC-3,5010.125,Grain yield - kg/ha
ARS-SRPN-2009-BROOKINGS,TX01V5134RC-3,4821.825,Grain yield - kg/ha
ARS-SRPN-2009-BURLINGTON,NE06545,5225.325,Grain yield - kg/ha
ARS-SRPN-2009-BURLINGTON,NE06545,6503.075,Grain yield - kg/ha
ARS-SRPN-2009-BURLINGTON,NE06545,5151.35,Grain yield - kg/ha
ARS-SRPN-2009-BURLINGTON,TX01V5134RC-3,3887.05,Grain yield - kg/ha
ARS-SRPN-2009-BURLINGTON,TX01V5134RC-3,4552.825,Grain yield - kg/ha
ARS-SRPN-2009-BURLINGTON,TX01V5134RC-3,3880.325,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND,NE06545,827.175,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND,NE06545,1069.275,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND,NE06545,934.775,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND,TX01V5134RC-3,1055.825,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND,TX01V5134RC-3,1089.45,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND,TX01V5134RC-3,1244.125,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND-IRRIGATED,NE06545,3059.875,Grain yield - kg/ha
ARS-SRPN-2009-BUSHLAND-IRRIGATED,NE06545,3456.65,Grain yield - kg/ha
